source_desc,county_ansi,asd_desc,load_time,commodity_desc,prodn_practice_desc,asd_code,reference_period_desc,util_practice_desc,country_code,week_ending,year,unit_desc,sector_desc,location_desc,Value,domain_desc,state_fips_code,end_code,state_name,freq_desc,group_desc,class_desc,state_ansi,watershed_desc,zip_5,agg_level_desc,congr_district_code,county_name,region_desc,CV (%),statisticcat_desc,state_alpha,county_code,domaincat_desc,short_desc,country_name,watershed_code,begin_code,error
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, ARECIBO",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, ARECIBO",(H),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, CAGUAS",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, CAGUAS",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, LARES",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, LARES",(H),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, MAYAGUEZ",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, MAYAGUEZ",(H),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, NARANJITO",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, NARANJITO",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, SAN GERMAN",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, SAN GERMAN",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, UTUADO",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"HENS, ENGLISH",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, UTUADO",(H),SALES,PR,,NOT SPECIFIED,"CHICKENS, HENS, ENGLISH - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,AREA OPERATED: (100 TO 174 CUERDAS),"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,AREA OPERATED: (175 TO 259 CUERDAS),"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,AREA OPERATED: (20 TO 49 CUERDAS),"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,AREA OPERATED: (LESS THAN 10 CUERDAS),"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,880.0,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"FARM SALES: (1,000 TO 24,999 $)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"FARM SALES: (10,000 TO 19,999 $)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,440.0,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"FARM SALES: (2,500 TO 4,999 $)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (5,000 TO 7,499 $)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"FARM SALES: (60,000 OR MORE $)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (LESS THAN 1,000 $)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"ORGANIZATION: (TAX PURPOSES, CORPORATION)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, ARECIBO",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, ARECIBO",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, CAGUAS",840.0,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, CAGUAS",88.2,SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, MAYAGUEZ",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, MAYAGUEZ",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, NARANJITO",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, NARANJITO",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, SAN GERMAN",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, SAN GERMAN",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, UTUADO",,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,LAYERS,72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, UTUADO",(D),SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, HATCHING",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,AREA OPERATED: (20 TO 49 CUERDAS),"CHICKENS, LAYERS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, HATCHING",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,AREA OPERATED: (LESS THAN 10 CUERDAS),"CHICKENS, LAYERS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, HATCHING",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (1,000 TO 24,999 $)","CHICKENS, LAYERS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, HATCHING",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (2,500 TO 4,999 $)","CHICKENS, LAYERS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,660.0,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, HATCHING",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,89.4,SALES,PR,,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","CHICKENS, LAYERS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,660.0,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, HATCHING",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,89.4,SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,"PUERTO RICO, CAGUAS",660.0,TOTAL,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, HATCHING",72.0,,,PUERTO RICO & OUTLYING AREAS,,,"PUERTO RICO, CAGUAS",89.4,SALES,PR,,NOT SPECIFIED,"CHICKENS, LAYERS, HATCHING - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,AREA OPERATED: (100 TO 174 CUERDAS),"CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,AREA OPERATED: (175 TO 259 CUERDAS),"CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,AREA OPERATED: (20 TO 49 CUERDAS),"CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,AREA OPERATED,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,AREA OPERATED: (LESS THAN 10 CUERDAS),"CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (1,000 TO 24,999 $)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"FARM SALES: (10,000 TO 19,999 $)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (2,500 TO 4,999 $)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (5,000 TO 7,499 $)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(H),SALES,PR,,"FARM SALES: (60,000 OR MORE $)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,FARM SALES,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"FARM SALES: (LESS THAN 1,000 $)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"ORGANIZATION: (TAX PURPOSES, CORPORATION)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
CENSUS,,,2018-02-01 00:00:00.000,CHICKENS,ALL PRODUCTION PRACTICES,,YEAR,ALL UTILIZATION PRACTICES,9030.0,,2018-01-01,$,ANIMALS & PRODUCTS,PUERTO RICO,,ORGANIZATION,72.0,0.0,PUERTO RICO,ANNUAL,POULTRY,"LAYERS, TABLE",72.0,,,PUERTO RICO & OUTLYING AREAS,,,PUERTO RICO,(D),SALES,PR,,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","CHICKENS, LAYERS, TABLE - SALES, MEASURED IN $",PUERTO RICO,0.0,0.0,
